cartodb_id,the_geom,site_id,name,street,plaque_location,type,town,prov,reason_for_designation,latitude_wgs84,longitude_wgs84,cartodb_georef_status
453,0101000020E61000008F368E588B4B54C0E5ED08A705634540,527,St. Thomas City Hall,545 Talbot Street,<Null>,Historic Sites,St. Thomas,Ontario,Late Victorian civic building,42.778983,-81.1928,true
523,0101000020E6100000B554DE8E70F251C00B293FA9F6554740,606,Pagé - Rinfret House / Beaudry House,66 Roy Road,<Null>,Historic Sites,Cap-Santé,Quebec,"French Regime house, historic construction methods",46.671649,-71.78359,true
187,0101000020E61000007E350708E6D250C0F3716DA818974640,213,St. Stephen Post Office,34 Milltown Boulevard,<Null>,Historic Sites,St. Stephen,New Brunswick,"Early symbol of federal government presence, 1885",45.192772,-67.277033,true
555,0101000020E61000003F355EBA496C52C0772D211FF4C84640,641,Saint-Vincent-de-Paul Penitentiary,160 montée Saint-François,<Null>,Historic Sites,Laval,Quebec,Important federal prison founded 1873,45.617085,-73.646422,true
331,0101000020E610000012BD8C62B9F953C0210725CCB4394640,374,Glengarry Landing,Glengarry Landing Road South,"cairn alongside highway, Edenvale Conservation Area, Highway 26",Historic Sites,Edenvale,Ontario,"Building of flotilla of British vessels used in 1814 campaign; War of 1812",44.450882,-79.90121,true
159,0101000020E6100000E50AEF7211E150C075B0FECF61264740,181,Hartland Covered Bridge,"Route 105, south east side of bridge",<Null>,Historic Sites,Hartland,New Brunswick,Longest extant covered bridge in the world,46.29729,-67.527944,true
535,0101000020E61000007D224F92AE8B52C083177D0569A64640,618,Coteau-du-Lac,308A River Road,<Null>,Historic Sites,Coteau-du-Lac,Quebec,18th-century transportation and defence structures,45.287624,-74.177615,true
915,0101000020E61000008E75711B0D585DC0A52C431CEBFE4840,2178,Nikkei Internment Memorial Centre,306 Josephine Street,<Null>,Historic Sites,New Denver,British Columbia,Closely associated with a significant aspect of the internment of Japanese Canadians during the Second World War,49.986849,-117.375078,true
439,0101000020E6100000649291B3B0FB52C042EC4CA1F32E4640,513,Darlingside,Along the Thousands Island Parkway,<Null>,Historic Sites,Rockport,Ontario,"Wood depot on St. Lawrence River, 1840",44.36838,-75.969317,true
738,0101000020E61000002063EE5A42925CC0A852B3075A554940,869,Turner Valley Gas Plant,<Null>,Town Office,Historic Sites,Turner Valley,Alberta,"Early gas plant, central to the history of petroleum extraction technology",50.674933,-114.27841,true
815,0101000020E61000002063EE5A42925CC0A852B3075A554940,1897,Turner Valley Oilfield,<Null>,Town Office,Historic Sites,Turner Valley,Alberta,"First major oil field in Alberta, 1914-47",50.674933,-114.27841,true
511,0101000020E610000077D66EBBD0E44FC0ADC090D5AD324740,594,Former Summerside Post Office,57 Summer Street,On wall of Post Office,Historic Sites,Summerside,Prince Edward Island,"Early example of federal government presence, 1883-87",46.3931,-63.791042,true
921,0101000020E61000004451A04FE4A14AC046990D32C9CC4740,2201,Cable Building,Water Street,<Null>,Historic Sites,Bay Roberts,Newfoundland and Labrador,An important keystone in transatlantic communications and the development of the Western Union Telegraph Company network,47.596487,-53.254343,true
114,0101000020E6100000EBA86A82A88F58C0D6C56D3480AF4840,123,Miami Railway Station (Canadian Northern),Highway 23,<Null>,Historic Sites,Miami,Manitoba,"Early Prairie branch line railway station, 1905",49.36984,-98.244152,true
320,0101000020E6100000E02D90A0F8EB52C041BCAE5FB04B4640,361,Leeds and Grenville County Court House,1 Court House Square,Court House Square,Historic Sites,Brockville,Ontario,"Neoclassical colonial court house, 1840s",44.59085,-75.685867,true
319,0101000020E6100000E02D90A0F8EB52C041BCAE5FB04B4640,360,Fulford Place,287 King Street East,<Null>,Historic Sites,Brockville,Ontario,"Eclectic mansion with original furnishings and grounds, 1899-00",44.59745,-75.67105,true
318,0101000020E6100000E02D90A0F8EB52C041BCAE5FB04B4640,359,Former Brockville Post Office,14 Court House Street,Mounted on wall of former Post Office,Historic Sites,Brockville,Ontario,Symbol of federal government in small community,44.589942,-75.685035,true
860,0101000020E610000055A4C2D8421450C0314278B471304640,2017,Knaut-Rhuland House,123 Pelham Street,<Null>,Historic Sites,Lunenburg,Nova Scotia,"Example of British classicism applied to a residence by virtue of its precise, harmonious design and rich detail",44.376838,-64.309207,true
713,0101000020E610000055A4C2D8421450C0314278B471304640,841,St. John's Anglican Church,2 Cumberland Street,<Null>,Historic Sites,Lunenburg,Nova Scotia,"Historically significant Carpenter's Gothic Revival church, 1754-63",44.378079,-64.311377,true
273,0101000020E610000055A4C2D8421450C0314278B471304640,311,Old Town Lunenburg Historic District,"Bluenose Drive, Lunenburg Harbour",Montague Street and Duke Street,Historic Sites,Lunenburg,Nova Scotia,Homogeneous architectural ensemble on British model town plan,44.376601,-64.311157,true
272,0101000020E610000055A4C2D8421450C0314278B471304640,310,Lunenburg Academy,101 Kaulback Street,<Null>,Historic Sites,Lunenburg,Nova Scotia,"Rare survivor from Nova Scotia's 19th-century academy system; Second Empire style; 1849",44.380169,-64.313819,true
980,0101000020E610000055A4C2D8421450C0314278B471304640,2372,Bank Fishery,<Null>,<Null>,Historic Events,Lunenburg,Nova Scotia,Commemorates offshore fisheries of Atlantic Provinces,44.376601,-64.311157,true
975,0101000020E6100000B2463D44A3C75EC0478FDFDBF49F4840,2367,Asahi Baseball Team,400 Powell Street,Oppenheimer Park,Historic Events,Vancouver,British Columbia,"Asahi's athletic and sportsmanlike performances inspired both Japanese and Euro-Canadian spectators; developed a strategic style of play, called ""brain ball""",49.28311,-123.095309,true
935,0101000020E6100000B2463D44A3C75EC0478FDFDBF49F4840,2259,Gastown Historic District,<Null>,<Null>,Historic Sites,Vancouver,British Columbia,Intact urban area of business and commercial buildings dating for the most part from 1886 to 1914,49.283263,-123.105105,true
887,0101000020E6100000B2463D44A3C75EC0478FDFDBF49F4840,2084,Lions Gate Bridge,"Lions Gate Bridge Road, Highway 1A/99A",<Null>,Historic Sites,Vancouver,British Columbia,"Outstanding engineering achievement; an undeniable and significant influence on the development of Vancouver",49.315223,-123.138704,true
941,0101000020E6100000B2463D44A3C75EC0478FDFDBF49F4840,2294,Vancouver's Chinatown,Pender Street,<Null>,Historic Sites,Vancouver,British Columbia,One of the oldest and largest Chinatowns in the country,49.280443,-123.102277,true
688,0101000020E6100000B2463D44A3C75EC0478FDFDBF49F4840,810,Vogue Theatre,918 Granville Street,<Null>,Historic Sites,Vancouver,British Columbia,"Moderne style theatre, 1941",49.27995,-123.123317,true
77,0101000020E6100000B2463D44A3C75EC0478FDFDBF49F4840,85,Former Vancouver Law Courts,800 Hornby Street,<Null>,Historic Sites,Vancouver,British Columbia,"Imposing urban court house in Beaux-Arts style, 1907-11",49.283333,-123.119667,true
76,0101000020E6100000B2463D44A3C75EC0478FDFDBF49F4840,84,Stanley Park,Georgia Street,<Null>,Historic Sites,Vancouver,British Columbia,"Outstanding large urban park, 1890s",49.30379,-123.14519,true
75,0101000020E6100000B2463D44A3C75EC0478FDFDBF49F4840,83,St. Roch,1905 Ogden Avenue,"Maritime Museum, foot of Cypress Street",Historic Sites,Vancouver,British Columbia,"First vessel to navigate Northwest passage west to east, 1928",49.27735,-123.147317,true
74,0101000020E6100000B2463D44A3C75EC0478FDFDBF49F4840,82,Orpheum Theatre,884 Granville Street,<Null>,Historic Sites,Vancouver,British Columbia,Ornate 1920s movie palace,49.2808,-123.1211,true
73,0101000020E6100000B2463D44A3C75EC0478FDFDBF49F4840,81,Marpole Midden,73rd Avenue at Cartier Street,Marpole Park,Historic Sites,Vancouver,British Columbia,"Midden, excavated in 1892",49.205167,-123.137983,true
556,0101000020E6100000C993A46B268352C083177D0569A64640,642,Battle of the Cedars,River Road,<Null>,Historic Sites,Les Cèdres,Quebec,1776 British victory over invading American army,45.309915,-74.035331,true
328,0101000020E61000007B14AE47E10654C0EE3D5C72DC294640,371,Claverleigh,8242 Regional Road # 9,<Null>,Historic Sites,Creemore,Ontario,"Gothic Revival villa in wood, 1871",44.32315,-80.151358,true
812,0101000020E6100000C66D3480B72054C08A592F8672B64540,1888,Joseph Schneider Haus,466 Queen Street South,0n grounds beside creek,Historic Sites,Kitchener,Ontario,"Associated with migration of Pennsylvania-German Mennonites from Lancaster County, Pennsylvania, 1816",43.445083,-80.494978,true
366,0101000020E6100000C66D3480B72054C08A592F8672B64540,417,Woodside,528 Wellington Street North,at parking lot on pathway leading to residence,Historic Sites,Kitchener,Ontario,"Boyhood home of William Lyon Mackenzie King, Prime Minister of Canada (1921-26, 1926-30, 1936-48)",43.4642,-80.480833,true
365,0101000020E6100000C66D3480B72054C08A592F8672B64540,416,Homer Watson House,1754 Old Mill Road,<Null>,Historic Sites,Kitchener,Ontario,Murals and home of landscape painter H. Watson,43.394733,-80.4188,true
954,0101000020E6100000FDC1C073EFA960C06F1283C0CA3D4E40,2346,T'äw Tà'är,,,Historic Sites,Teslin River,Yukon Territory,,61.241944,-134.615556,true
888,0101000020E61000005BCEA5B8AADA5EC0CDCCCCCCCC4C4840,2085,Butchart Gardens,800 Benvenuto Drive,<Null>,Historic Sites,Saanichton,British Columbia,"Embodying the vision of their gifted founder, Jennie Butchart, represent the remarkable combination of three aspects of Canadian gardening history",48.563626,-123.468711,true
53,0101000020E6100000AEBB79AA43025DC0609335EA21424940,57,Kootenae House,Westside Road,2km north,Historic Sites,Invermere,British Columbia,"North West Company post, 1807-12; first trading post in the Columbia Basin",50.526683,-116.045392,true
321,0101000020E6100000D3307C444C6553C0117008556A064640,364,Carrying Place of the Bay of Quinte,Highway 33 (Loyalist Parkway) at Highway 64 (Old Portage Road),<Null>,Historic Sites,Carrying Place,Ontario,1787 treaty between British and Mississauga,44.048686,-77.581817,true
60,0101000020E61000006C43C5387FA55EC04A46CEC29E8A4840,66,Fort Langley,23433 Mavis Avenue,"In front of Visitor Centre, right of main entrance",Historic Sites,Langley,British Columbia,Early 19th-century Hudson's Bay Company post,49.168833,-122.573067,true
487,0101000020E610000073D712F241F153C08AABCABE2B5E4640,570,Saint-Louis Mission,<Null>,"Located in middle of site, Granny White  Sideroad",Historic Sites,Victoria Harbour,Ontario,1649 destruction of Saint-Louis and Saint-Ignace II sealed the fate of the Huron/Wendat confederacy,44.729048,-79.78131,true
202,0101000020E610000058CA32C4B16E4CC0EBE2361AC0BB4940,232,L'Anse Amour,<Null>,"Mounted in a wooden frame, beside road next to burial ground",Historic Sites,L'Anse-Amour,Newfoundland and Labrador,"Burial site, Maritime Archaic culture; features the earliest known funeral monument in the New World, created between 6100 and 6600 B.C.",51.480395,-56.866316,true
657,0101000020E610000039D1AE42CA7B59C0740CC85EEFEE4940,761,Fort Pelly,<Null>,<Null>,Historic Sites,Pelly,Saskatchewan,Remains of Hudson's Bay Company fur trade post,51.776667,-101.998667,true
656,0101000020E610000039D1AE42CA7B59C0740CC85EEFEE4940,760,Fort Livingstone,<Null>,<Null>,Historic Sites,Pelly,Saskatchewan,Original headquarters of North West Mounted Police,51.903889,-101.959722,true
746,0101000020E610000087A2409FC84D58C08D7F9F71E1804840,964,Fort Dufferin,"Highway 75, 3 miles north of Emerson","remains of Fort Dufferin, 3 miles north of Emerson",Historic Sites,Emerson,Manitoba,Supported the assertion of Canada's sovereignty over Manitoba and the North-West Territories between 1872 and 1879,49.030682,-97.203119,true
885,0101000020E6100000F59CF4BEF12F52C0068195438B484740,2082,Church of Notre-Dame-de-la-Présentation,"835, 2nd Avenue",<Null>,Historic Sites,Shawinigan,Quebec,"Interior decorative program is a masterpiece of an outstanding Quebec painter and pre-eminent liturgical artist, Ozias Leduc",46.527592,-72.749895,true
854,0101000020E6100000F59CF4BEF12F52C0068195438B484740,2004,Former Shawinigan Aluminum Smelting Complex,1 Maple Street,<Null>,Historic Sites,Shawinigan,Quebec,Oldest known extant aluminum smelting complex in North America,46.54013,-72.763733,true
907,0101000020E6100000643BDF4F8DEF4EC04A24D1CB289E4740,2160,Alert Hangar,<Null>,CFB Bagotville,Historic Sites,La Baie,Quebec,Key strategic role in the air defence of Canada and North America during the Cold War,48.334748,-70.971982,true
950,0101000020E6100000E5F21FD26FCB51C0E5ED08A705374840,2342,Arvida,,,Historic Sites,Arvida,Quebec,,48.429625,-71.193883,true
6,0101000020E61000000938842A35B15CC0D1967329AE2A4B40,6,Fort Assiniboine,Main Street,In front of the Legion,Historic Sites,Fort Assiniboine,Alberta,1823 Hudson's Bay Company post,54.333417,-114.774299,true
847,0101000020E61000000CC85EEFFEFC58C0062AE3DF67EC4840,1991,BCATP Hangar No. 1,Highway 10 (2 km north of Hwy 1),"Commonwealth Air Training Museum, Brandon Municipal Airport",Historic Sites,Brandon,Manitoba,"Excellent, well-preserved example of a British Commonwealth Air Training Plan hangar built during World War II",49.903583,-99.94345,true
810,0101000020E61000000CC85EEFFEFC58C0062AE3DF67EC4840,1886,Dominion Exhibition Display Building Nº 2,1206 13th Street,Provincial Exhibition Grounds,Historic Sites,Brandon,Manitoba,"Sole survivor of buildings constructed for Dominion Exhibition, held annually from 1879-1912",49.83143,-99.9575,true
55,0101000020E6100000A2D11DC4CE3A5DC07715527E52F54840,59,Kaslo Municipal Hall,36 4th Street,<Null>,Historic Sites,Kaslo,British Columbia,"Oldest municipal hall on British Columbia mainland, 1898",49.910724,-116.904735,true
118,0101000020E610000006F52D73BA9258C08672A25D85FC4840,128,Portage La Prairie Public Building,97 Saskatchewan Avenue East,<Null>,Historic Sites,Portage la Prairie,Manitoba,"Limestone building designed under Thomas Fuller, 1895-98",49.973117,-98.290167,true
117,0101000020E610000006F52D73BA9258C08672A25D85FC4840,127,Fort La Reine,130 Yellowquill Trail,across from Portage la Prairie Water Treatment Plant,Historic Sites,Portage la Prairie,Manitoba,"Most important of La Vérendrye's western posts; North West Company",49.951083,-98.327183,true
112,0101000020E610000006F52D73BA9258C08672A25D85FC4840,121,First Homestead in Western Canada,"Highway 240, 1 mile north of Hwy 249 junction",<Null>,Historic Sites,Portage la Prairie,Manitoba,"1872 homestead, first under new survey system",50.06245,-98.285633,true
337,0101000020E610000052F2EA1C031454C012A5BDC117AE4540,380,Former Galt Post Office,33 Water Street North,<Null>,Historic Sites,Cambridge,Ontario,Early federal government small urban post office,43.35833,-80.31551,true
876,0101000020E61000006666666666965EC01D03B2D7BB9B4840,2066,Stave Falls Hydro-Electric Installation,<Null>,<Null>,Historic Sites,Stave Falls,British Columbia,Excellent representation of the core period of hydro-electric technological development among the approximately 160 extant stations built between 1900-1920 across Canada,49.228467,-122.35575,true
448,0101000020E610000030F0DC7BB80454C0A20BEA5BE68C4540,522,Middleport Site,<Null>,<Null>,Historic Sites,Middleport,Ontario,"Archaeological site, Middle Ontario Iroquois",43.100854,-80.078204,true
1270,0101000020E610000091D0967329FC5EC0AF5A99F04B954840,2662,Nanaimo,<Null>,<Null>,Historic Events,Nanaimo,British Columbia,First commercial coal mine in British Columbia in 1852,49.166667,-123.935517,true
733,0101000020E610000041F163CC5DD35EC09A7CB3CD8D394840,864,Chinese Cemetery at Harling Point,Crescent Rd. & Penzance St.,<Null>,Historic Sites,Oak Bay,British Columbia,"Chinese-Canadian cemetery with significant pre-1950 mortuary features, distinctive plan and application of Feng Shui",48.40773,-123.32352,true
960,0101000020E6100000087250C24C2350C06ADE718A8E004740,2352,Acadian Odyssey,<Null>,"Monument-Lefebvre, behind building",Historic Events,Memramcook,New Brunswick,Acadian cultural renaissance,45.97925,-64.567103,true
